StudentID,Gender,BirthYear,Major,GPA,CreditsCompleted,PartTime,Scholarship,Dropout
3328,Female,1996,ENV,3.2475,52,Yes,No,1
3329,Female,1990,FCAT,2.598,15,Yes,Yes,0
3330,Female,2003,APSC,2.3815,112,Yes,No,0
3331,Female,2004,SCI,2.87945,9,Yes,Yes,0
3332,Female,1993,HSCI,2.3815,67,Yes,No,1
3333,Female,2003,FCAT,2.7279,42,Yes,No,1
3334,Female,1997,FCAT,2.881615,89,Yes,No,1
3335,Female,2005,EDUC,2.9444,57,Yes,No,0
3336,Female,2003,EDUC,2.79285,112,Yes,No,0
3337,Female,2003,BUS,3.031,59,Yes,No,1
3338,Female,1989,FCAT,3.464,23,Yes,No,1
3339,Female,1996,BUS,2.881615,75,Yes,No,1
3340,Female,2000,FCAT,3.031,84,Yes,No,0
3341,Female,2005,EDUC,3.0743,105,Yes,No,1
3342,Female,2004,FCAT,2.9877,15,Yes,No,0
3343,Female,2004,ARTS,2.83615,99,Yes,Yes,0
3344,Female,2005,FCAT,3.464,98,Yes,No,0
3345,Female,1987,BUS,2.3815,8,Yes,No,1
3346,Female,2005,HSCI,2.6846,5,Yes,No,1
3347,Female,1988,ARTS,2.598,107,Yes,No,1
3348,Female,1995,APSC,2.881615,64,Yes,No,1
3349,Female,1994,BUS,2.881615,77,Yes,No,0
3350,Female,1992,FCAT,2.881615,23,Yes,No,1
3351,Female,1998,SCI,2.66295,9,No,No,0
3352,Female,1987,BUS,3.031,81,Yes,No,1
3353,Female,1997,FCAT,3.002855,108,Yes,No,1
3354,Female,2006,EDUC,2.83615,72,Yes,Yes,0
3355,Female,2006,ARTS,3.22585,26,Yes,Yes,0
3356,Female,1992,BUS,2.881615,118,Yes,No,1
3357,Female,2004,FCAT,2.8145,82,Yes,No,0
3358,Female,2002,BUS,2.598,99,Yes,No,1
3359,Male,1992,ARTS,2.881615,2,Yes,No,1
3360,Male,2003,APSC,3.09595,37,Yes,No,0
3361,Male,2005,FCAT,2.7279,72,Yes,No,1
3362,Male,2006,EDUC,2.70625,73,Yes,Yes,0
3363,Male,2006,APSC,2.66295,72,Yes,Yes,0
3364,Male,1986,APSC,3.2475,16,Yes,No,1
3365,Male,2003,EDUC,2.8578,105,Yes,No,1
3366,Male,2003,SCI,2.87945,101,Yes,No,1
3367,Female,1998,ENV,2.6413,47,No,No,0
3368,Male,2005,ARTS,2.96605,48,Yes,No,0
3369,Male,2005,ARTS,3.13925,42,Yes,Yes,0
3370,Male,2006,HSCI,3.2475,83,Yes,No,1
3371,Male,1999,APSC,2.8145,6,Yes,No,1
3372,Male,2005,ARTS,2.9444,67,Yes,No,0
3373,Male,2006,HSCI,2.83615,73,Yes,Yes,0
3374,Male,2005,APSC,2.8145,20,Yes,Yes,0
3375,Male,2002,SCI,2.3382,77,Yes,Yes,0
3376,Male,2003,BUS,3.464,24,Yes,No,0
3377,Male,2003,BUS,2.44645,80,Yes,Yes,0
3378,Male,2004,EDUC,2.44645,60,Yes,Yes,0
3379,Male,2005,APSC,2.96605,27,Yes,No,0
3380,Male,2006,ARTS,3.2042,77,Yes,No,0
3381,Male,1998,ARTS,2.8145,51,Yes,No,1
3382,Male,1993,APSC,2.881615,118,Yes,No,1
3383,Male,2006,SCI,2.9877,12,Yes,Yes,0
3384,Male,1989,APSC,2.8145,33,Yes,No,1
3385,Male,2005,BUS,2.74955,104,Yes,No,0
3386,Male,2005,SCI,2.48975,66,Yes,Yes,0
3387,Male,2006,ARTS,3.18255,3,Yes,No,0
3388,Male,2004,BUS,2.8578,43,Yes,No,0
3389,Male,2005,APSC,3.1609,14,Yes,Yes,0
3390,Male,2003,SCI,2.35985,83,Yes,Yes,0
3391,Male,2006,EDUC,2.87945,7,Yes,Yes,0
3392,Male,2001,ARTS,2.6846,113,Yes,No,0
3393,Male,2003,ARTS,2.881615,4,Yes,Yes,0
3394,Male,2005,APSC,2.61965,65,Yes,Yes,0
3395,Male,2005,APSC,2.79285,91,Yes,No,0
3396,Male,2004,BUS,3.464,85,Yes,No,0
3397,Male,2006,APSC,2.83615,72,Yes,No,0
3398,Male,2006,ARTS,3.2475,91,Yes,Yes,0
3399,Male,2005,ARTS,2.8145,45,Yes,No,0
3400,Male,2003,ARTS,2.881615,64,Yes,Yes,0
3401,Male,2006,SCI,3.3341,115,Yes,Yes,0
3402,Male,2004,FCAT,2.7279,99,Yes,No,0
3403,Male,2006,EDUC,3.2475,112,Yes,No,0
3404,Male,2006,ARTS,3.05265,105,Yes,Yes,0
3405,Male,1992,ENV,2.9011,65,No,No,0
3406,Male,2006,APSC,3.1609,101,Yes,No,0
3407,Male,2005,EDUC,2.9011,25,Yes,No,0
3408,Male,2006,ARTS,3.00935,30,Yes,Yes,0
3409,Male,2006,ARTS,2.9444,50,Yes,No,1
3410,Male,2004,EDUC,2.3815,40,Yes,No,0
3411,Male,2005,FCAT,2.92275,50,Yes,No,0
3412,Male,2005,ARTS,2.79285,18,Yes,No,0
3413,Male,2006,APSC,3.00935,94,Yes,No,0
3414,Male,2006,ARTS,2.96605,72,Yes,No,1
3415,Male,2006,ARTS,2.9877,2,Yes,Yes,0
3416,Male,2004,ARTS,2.9444,37,Yes,No,0
3417,Male,2005,EDUC,3.09595,69,Yes,No,0
3418,Male,2003,HSCI,2.881615,112,Yes,No,1
3419,Male,2005,EDUC,2.9444,44,Yes,Yes,0
3420,Male,2004,SCI,3.00935,108,Yes,Yes,0
3421,Male,2003,ARTS,2.70625,70,Yes,Yes,0
3422,Male,2001,BUS,2.8145,40,Yes,No,1
3423,Male,2006,SCI,2.96605,24,Yes,Yes,1
3424,Male,1994,ENV,2.8145,88,No,No,1
3425,Male,2004,BUS,2.8145,49,Yes,No,1
3426,Male,1995,APSC,3.464,0,Yes,No,1
3427,Male,2000,APSC,2.165,53,Yes,No,0
3428,Male,2004,SCI,2.9444,85,Yes,No,0
3429,Male,1997,SCI,2.53305,83,No,No,1
3430,Male,2001,APSC,3.031,12,Yes,No,1
3431,Male,2001,ARTS,2.8578,39,Yes,Yes,0
3432,Male,2006,ARTS,3.18255,20,Yes,No,0
3433,Male,2005,EDUC,3.4207,86,Yes,Yes,0
3434,Male,2005,ARTS,3.0743,40,Yes,No,1
3435,Male,2006,EDUC,3.09595,60,Yes,Yes,1
3436,Male,2005,ARTS,2.92275,32,Yes,No,0
3437,Male,2006,EDUC,3.464,72,Yes,Yes,0
3438,Male,1995,ENV,2.598,28,No,No,0
3439,Male,2000,HSCI,2.881615,115,Yes,No,0
3440,Male,2005,HSCI,2.881615,54,Yes,No,1
3441,Male,2005,HSCI,2.87945,31,Yes,No,0
3442,Male,2005,FCAT,2.598,10,Yes,No,0
3443,Male,2004,HSCI,2.2949,51,Yes,No,0
3444,Male,2006,EDUC,3.2042,35,Yes,No,0
3445,Male,2006,ARTS,2.9011,92,Yes,No,1
3446,Male,2005,ARTS,2.8145,111,Yes,Yes,0
3447,Male,2005,BUS,3.2475,30,Yes,No,1
3448,Male,2006,APSC,3.05265,13,Yes,Yes,0
3449,Male,2005,EDUC,3.031,62,Yes,Yes,0
3450,Male,2006,ARTS,2.9877,51,Yes,Yes,0
3451,Male,2000,ENV,2.8145,53,No,No,0
3452,Male,1996,ARTS,2.881615,116,Yes,No,0
3453,Male,2004,ARTS,2.87945,49,Yes,No,0
3454,Male,2005,ARTS,3.2475,88,Yes,Yes,0
3455,Male,2002,APSC,2.53305,53,Yes,No,1
3456,Male,2005,SCI,3.13925,89,Yes,No,0
3457,Male,1988,SCI,3.031,85,Yes,No,0
3458,Male,2005,BUS,3.464,72,Yes,Yes,0
3459,Male,2006,SCI,2.70625,96,Yes,No,0
3460,Male,1984,ENV,2.881615,86,No,No,1
3461,Male,2005,ARTS,3.00935,98,Yes,Yes,0
3462,Male,1986,ARTS,2.8145,83,Yes,No,0
3463,Male,1992,BUS,2.598,96,Yes,No,1
3464,Male,2005,EDUC,3.464,34,Yes,No,0
3465,Male,2005,ARTS,2.598,109,Yes,No,0
3466,Male,1989,APSC,2.8145,29,Yes,No,1
3467,Male,2004,APSC,2.6846,109,Yes,No,0
3468,Male,1995,EDUC,3.2475,54,Yes,No,0
3469,Male,1995,ENV,3.031,93,No,No,0
3470,Male,2005,ARTS,2.92275,85,Yes,Yes,0
3471,Male,2006,ARTS,3.09595,108,Yes,Yes,0
3472,Male,1999,SCI,2.165,0,No,No,0
3473,Male,1974,SCI,2.881615,14,No,No,1
3474,Male,2000,APSC,2.881615,24,Yes,No,1
3475,Male,2006,FCAT,2.8578,19,Yes,No,1
3476,Male,2004,BUS,2.83615,70,Yes,No,0
3477,Male,2004,BUS,3.18255,15,Yes,Yes,0
3478,Male,2003,ENV,3.05265,51,No,No,1
3479,Female,1996,SCI,3.464,86,Yes,No,0
3480,Female,2005,HSCI,2.92275,84,Yes,Yes,0
3481,Female,2006,ARTS,2.87945,64,Yes,Yes,0
3482,Female,2002,APSC,3.0743,110,Yes,No,0
3483,Female,1999,BUS,2.8145,83,Yes,No,1
3484,Female,1987,ARTS,2.881615,110,Yes,No,1
3485,Female,1986,ARTS,2.881615,82,Yes,No,1
3486,Female,1988,FCAT,2.8145,69,Yes,No,1
3487,Female,2006,ARTS,3.22585,101,Yes,No,0
3488,Female,2005,FCAT,2.8145,95,Yes,No,1
3489,Female,2000,ENV,3.2475,0,Yes,No,1
3490,Female,2004,SCI,2.2949,93,Yes,No,0
3491,Female,2003,APSC,3.5073,15,Yes,No,1
3492,Female,1992,ENV,2.598,26,No,No,1
3493,Female,1985,ENV,2.881615,17,No,No,1
3494,Female,1991,FCAT,2.8145,76,Yes,No,1
3495,Female,2004,FCAT,2.7712,43,Yes,Yes,0
3496,Female,2005,BUS,2.6846,49,Yes,No,0
3497,Female,1981,ENV,2.881615,91,No,No,1
3498,Female,1975,ENV,2.4681,73,No,No,1
3499,Female,2006,EDUC,3.031,13,Yes,Yes,0
3500,Female,1997,BUS,3.464,51,Yes,No,0
3501,Female,2005,APSC,2.6413,92,Yes,Yes,1
3502,Female,1979,ARTS,3.031,74,Yes,Yes,1
3503,Female,2005,FCAT,3.464,49,Yes,No,0
3504,Female,2003,BUS,2.8145,119,Yes,Yes,0
3505,Female,2006,FCAT,3.05265,90,Yes,Yes,0
3506,Female,2006,APSC,2.74955,107,Yes,No,1
3507,Female,1995,HSCI,2.7279,16,Yes,No,1
3508,Female,2005,FCAT,2.83615,119,Yes,No,0
3509,Female,2006,APSC,2.8145,2,Yes,Yes,0
3510,Female,2002,ARTS,2.8145,61,Yes,Yes,0
3511,Female,2006,ARTS,3.031,94,Yes,Yes,1
3512,Female,2004,ENV,3.031,20,Yes,No,0
3513,Female,2004,APSC,3.031,32,Yes,No,1
3514,Female,1995,FCAT,2.881615,0,Yes,Yes,1
3515,Female,1995,FCAT,2.598,69,Yes,No,1
3516,Female,2001,EDUC,2.61965,114,Yes,No,0
3517,Female,2005,APSC,2.66295,55,Yes,No,1
3518,Female,2006,FCAT,2.9444,3,Yes,No,1
3519,Female,2002,HSCI,2.9444,21,Yes,No,1
3520,Female,1990,ENV,2.598,76,No,No,1
3521,Female,1998,ENV,3.464,57,No,No,0
3522,Female,2000,APSC,2.70625,43,Yes,No,1
3523,Female,2007,FCAT,3.1609,56,Yes,Yes,0
3524,Female,2003,FCAT,2.53305,93,Yes,No,0
3525,Female,1990,ENV,3.2475,39,No,No,0
3526,Female,2005,BUS,3.031,115,Yes,No,0
3527,Female,1975,BUS,2.40315,89,Yes,No,1
3528,Female,2001,ARTS,2.598,55,Yes,No,1
3529,Female,2006,FCAT,2.40315,62,Yes,No,1
3530,Female,2004,ARTS,2.5547,102,Yes,No,0
3531,Female,2005,FCAT,2.2949,116,Yes,No,0
3532,Female,2000,BUS,2.598,38,Yes,No,0
3533,Female,2006,APSC,3.26915,6,Yes,No,0
3534,Female,1979,HSCI,2.881615,13,Yes,No,1
3535,Female,1994,ENV,2.598,89,No,No,1
3536,Female,1996,ENV,2.598,17,No,No,1
3537,Female,1984,ENV,2.3815,54,No,No,1
3538,Female,1992,APSC,2.881615,114,Yes,No,1
3539,Female,2005,HSCI,2.5547,55,Yes,No,1
3540,Female,2004,ARTS,3.00935,87,Yes,No,0
3541,Female,2006,FCAT,2.8145,56,Yes,No,1
3542,Female,2004,FCAT,2.8578,115,Yes,No,1
3543,Female,1985,ENV,2.165,57,No,No,0
3544,Female,2005,BUS,2.598,114,Yes,No,0
3545,Female,1986,ENV,2.881615,24,No,No,0
3546,Female,2006,ARTS,3.3774,113,Yes,Yes,0
3547,Female,2006,ARTS,3.09595,95,Yes,Yes,0
3548,Female,1996,ENV,2.881615,69,Yes,No,1
3549,Female,1993,FCAT,3.031,79,Yes,No,1
3550,Female,2001,ARTS,2.74955,2,Yes,No,0
3551,Female,2003,ARTS,2.92275,20,Yes,No,0
3552,Female,1991,SCI,2.881615,31,Yes,No,1
3553,Female,2002,APSC,2.598,1,Yes,No,1
3554,Female,2004,FCAT,3.2475,110,Yes,No,1
3555,Female,2005,FCAT,2.66295,19,Yes,No,0
3556,Female,2004,BUS,3.2475,74,Yes,No,0
3557,Female,1999,HSCI,2.881615,114,Yes,No,0
3558,Female,1999,BUS,2.8145,17,Yes,No,1
3559,Female,2005,ARTS,3.031,53,Yes,No,0
3560,Female,2004,FCAT,3.05265,74,Yes,No,0
3561,Female,1991,ARTS,2.881615,98,Yes,No,0
3562,Female,2005,EDUC,3.1609,35,Yes,No,0
3563,Female,1993,ENV,2.881615,101,Yes,No,1
3564,Female,2000,FCAT,3.464,75,Yes,No,1
3565,Female,2001,FCAT,2.8145,60,Yes,No,1
3566,Female,1998,ENV,3.464,59,No,Yes,1
3567,Female,1986,ARTS,3.031,94,Yes,No,0
3568,Female,2004,FCAT,2.7279,116,Yes,Yes,0
3569,Female,2004,FCAT,2.5547,35,Yes,No,0
3570,Female,1999,BUS,2.881615,93,Yes,No,1
3571,Female,2005,ARTS,2.61965,43,Yes,No,0
3572,Female,2006,FCAT,3.2042,67,Yes,No,0
3573,Female,1996,ENV,2.881615,65,No,No,1
3574,Female,2006,FCAT,3.031,43,Yes,No,0
3575,Female,2004,HSCI,2.8578,76,Yes,Yes,0
3576,Female,2006,ENV,3.031,89,Yes,No,0
3577,Female,2005,APSC,2.4248,28,Yes,No,0
3578,Female,2000,ARTS,2.165,47,Yes,No,1
3579,Female,2003,BUS,2.7279,35,Yes,No,1
3580,Female,2004,FCAT,3.2475,91,Yes,Yes,0
3581,Female,2003,BUS,3.2475,7,Yes,No,0
3582,Female,2000,HSCI,3.1176,4,Yes,No,0
3583,Female,1997,ENV,2.881615,95,No,No,1
3584,Female,2005,APSC,2.598,93,Yes,No,0
3585,Female,1985,SCI,2.881615,77,No,No,0
3586,Female,1999,FCAT,2.881615,46,Yes,No,1
3587,Female,2006,APSC,2.8145,42,Yes,No,1
3588,Female,2005,ARTS,2.87945,9,Yes,No,0
3589,Female,2003,EDUC,2.6846,9,Yes,Yes,0
3590,Female,1997,ENV,2.8145,119,No,No,1
3591,Female,2005,APSC,2.6846,5,Yes,No,0
3592,Female,2006,ARTS,2.8578,15,Yes,No,0
3593,Female,1997,FCAT,2.3815,59,Yes,No,1
3594,Female,2006,EDUC,2.74955,25,Yes,No,1
3595,Female,2005,ENV,2.8145,20,Yes,No,0
3596,Female,2005,BUS,3.031,99,Yes,No,1
3597,Female,2002,BUS,3.2475,57,Yes,No,0
3598,Male,2006,SCI,2.87945,40,Yes,No,0
3599,Male,2006,EDUC,2.35985,105,Yes,Yes,0
3600,Male,2001,APSC,2.881615,29,Yes,No,1
3601,Female,2004,APSC,2.87945,4,Yes,No,1
3602,Female,2006,EDUC,2.9011,9,Yes,No,0
3603,Female,2006,EDUC,2.70625,111,Yes,No,0
3604,Female,2006,FCAT,2.92275,94,Yes,No,0
3605,Female,2004,EDUC,2.8578,10,Yes,No,0
3606,Female,2004,EDUC,2.92275,101,Yes,No,0
3607,Female,2003,ARTS,2.165,62,Yes,No,1
3608,Female,2002,APSC,3.1176,6,Yes,No,0
3609,Female,2004,FCAT,2.70625,58,Yes,No,1
3610,Female,2005,APSC,2.881615,11,Yes,No,0
3611,Female,2005,FCAT,2.8145,63,Yes,No,0
3612,Female,2004,FCAT,2.53305,108,Yes,No,0
3613,Female,2005,BUS,3.031,112,Yes,No,1
3614,Female,2005,FCAT,2.8578,40,Yes,No,1
3615,Female,2000,FCAT,2.881615,59,Yes,No,0
3616,Female,2006,FCAT,2.8578,71,Yes,No,1
3617,Female,2006,FCAT,3.2042,27,Yes,Yes,0
3618,Male,2006,SCI,2.87945,79,Yes,No,1
3619,Male,2006,EDUC,3.09595,62,Yes,No,0
3620,Male,2003,SCI,3.09595,116,Yes,Yes,0
3621,Male,2006,BUS,2.881615,2,Yes,No,1
3622,Male,2006,ARTS,3.05265,100,Yes,Yes,0
3623,Male,2006,SCI,3.031,31,Yes,Yes,0
3624,Male,2001,SCI,2.9011,20,No,No,1
3625,Male,2003,APSC,2.5547,54,Yes,No,0
3626,Male,2004,SCI,2.92275,108,Yes,No,0
3627,Male,1998,SCI,2.57635,17,No,No,1
3628,Male,2006,EDUC,3.13925,52,Yes,Yes,0
3629,Male,2006,APSC,3.09595,111,Yes,No,1
3630,Male,2005,FCAT,2.66295,109,Yes,Yes,0
3631,Male,2004,ARTS,2.3382,74,Yes,Yes,0
3632,Male,2005,EDUC,2.53305,60,Yes,No,1
3633,Male,2003,SCI,3.031,49,Yes,No,0
3634,Male,1991,HSCI,3.6805,7,Yes,No,0
3635,Male,2006,BUS,3.39905,11,Yes,No,0
3636,Male,2003,ARTS,3.05265,50,Yes,No,0
3637,Male,2005,EDUC,2.70625,115,Yes,No,0
3638,Male,1991,EDUC,2.881615,65,Yes,No,0
3639,Male,2006,ARTS,3.09595,40,Yes,No,0
3640,Male,2006,FCAT,3.0743,21,Yes,Yes,0
3641,Male,2004,EDUC,3.2475,8,Yes,Yes,0
3642,Male,2004,HSCI,2.4248,77,Yes,No,1
3643,Male,2004,SCI,2.881615,78,No,Yes,0
3644,Male,2005,BUS,2.70625,10,Yes,Yes,0
3645,Male,2005,SCI,2.61965,12,Yes,Yes,0
3646,Male,2003,SCI,2.881615,55,Yes,No,0
3647,Male,1998,BUS,2.881615,27,Yes,No,0
3648,Male,2003,SCI,2.92275,88,Yes,No,1
3649,Male,2006,ARTS,2.8578,63,Yes,No,0
3650,Male,1997,EDUC,2.881615,100,Yes,No,1
3651,Male,2004,ARTS,2.92275,63,Yes,Yes,0
3652,Male,2003,FCAT,2.3815,69,Yes,No,0
3653,Male,2006,HSCI,2.87945,54,Yes,Yes,0
3654,Male,2004,BUS,3.031,36,Yes,No,0
3655,Male,2006,EDUC,2.92275,32,Yes,No,0
3656,Male,2004,SCI,3.031,24,Yes,Yes,0
3657,Male,2005,BUS,3.1176,113,Yes,Yes,0
3658,Male,2004,ARTS,2.6413,22,Yes,No,0
3659,Male,2004,ENV,3.09595,59,No,Yes,0
3660,Male,2004,BUS,3.2475,55,Yes,No,0
3661,Male,2005,SCI,2.6846,62,Yes,No,1
3662,Male,2006,EDUC,3.3774,7,Yes,No,0
3663,Male,2006,BUS,3.0743,16,Yes,No,0
3664,Male,2005,ARTS,3.0743,94,Yes,Yes,0
3665,Male,2005,ARTS,2.7279,89,Yes,No,1
3666,Female,1981,BUS,2.881615,118,Yes,No,0
3667,Female,1977,ARTS,3.6805,56,Yes,No,1
3668,Female,2001,APSC,2.8145,74,Yes,No,1
3669,Male,2005,SCI,2.87945,61,Yes,Yes,0
3670,Male,2004,ARTS,2.6413,93,Yes,No,0
3671,Male,2005,APSC,2.9877,10,Yes,Yes,0
3672,Male,2005,BUS,3.52895,66,Yes,No,0
3673,Male,2005,BUS,3.2475,39,Yes,No,0
3674,Male,1985,SCI,2.881615,39,No,Yes,0
3675,Male,2004,ARTS,3.1176,55,Yes,Yes,0
3676,Male,2003,ARTS,2.5547,52,Yes,No,0
3677,Male,2002,SCI,2.18665,84,Yes,No,0
3678,Male,2005,EDUC,2.87945,98,Yes,No,1
3679,Male,2002,FCAT,2.881615,27,Yes,No,0
3680,Male,2005,EDUC,2.6846,85,Yes,Yes,0
3681,Female,2006,APSC,2.74955,41,Yes,No,1
3682,Female,1998,APSC,2.881615,114,Yes,No,0
3683,Female,1988,ENV,2.3815,45,No,No,1
3684,Female,2004,APSC,2.3815,17,Yes,Yes,0
3685,Female,1994,APSC,3.464,22,Yes,No,1
3686,Female,2000,BUS,2.598,25,Yes,No,1
3687,Female,1998,APSC,2.881615,98,Yes,No,1
3688,Female,2005,APSC,2.8578,28,Yes,No,1
3689,Female,1990,SCI,2.8145,51,Yes,No,0
3690,Female,1991,ENV,2.8145,109,Yes,No,0
3691,Female,2005,APSC,2.79285,74,Yes,No,0
3692,Female,1998,FCAT,2.8145,105,Yes,No,1
3693,Female,1995,FCAT,3.031,119,Yes,No,1
3694,Female,2005,FCAT,2.83615,45,Yes,Yes,1
3695,Female,2006,APSC,2.79285,0,Yes,No,1
3696,Female,1995,ENV,2.881615,62,No,No,1
3697,Female,2003,HSCI,2.4248,15,Yes,No,0
3698,Female,2005,HSCI,2.57635,24,Yes,No,0
3699,Female,2004,ARTS,2.881615,61,Yes,No,0
3700,Female,2006,BUS,2.66295,101,Yes,No,1
3701,Female,2006,ARTS,2.83615,81,Yes,No,0
3702,Female,2003,APSC,2.598,79,Yes,Yes,0
3703,Female,2004,APSC,2.70625,82,Yes,No,1
3704,Female,1994,FCAT,2.881615,15,Yes,Yes,1
3705,Female,2005,FCAT,2.61965,68,Yes,No,0
3706,Female,1994,APSC,3.2042,90,Yes,No,1
3707,Female,2002,APSC,3.00935,107,Yes,Yes,0
3708,Female,2002,APSC,2.70625,69,Yes,No,0
3709,Female,2005,ARTS,2.7712,33,Yes,No,1
3710,Female,2003,FCAT,2.8578,79,Yes,No,1
3711,Female,2003,BUS,2.96605,52,Yes,No,0
3712,Female,2003,APSC,3.464,22,Yes,Yes,1
3713,Female,1997,APSC,2.598,42,Yes,No,1
3714,Female,1992,FCAT,2.9011,43,Yes,No,1
3715,Female,1984,FCAT,2.881615,31,Yes,No,1
3716,Female,2004,APSC,2.5114,106,Yes,No,0
3717,Female,2004,ENV,3.031,22,Yes,No,1
3718,Female,2006,APSC,3.031,19,Yes,No,0
3719,Female,2003,APSC,2.6413,18,Yes,No,1
3720,Female,2006,FCAT,3.05265,92,Yes,No,1
3721,Female,2005,BUS,2.598,71,Yes,No,0
3722,Female,1994,ARTS,3.031,28,Yes,No,1
3723,Female,1995,BUS,2.881615,17,Yes,No,1
3724,Female,2006,FCAT,2.96605,68,Yes,No,1
3725,Female,2006,FCAT,2.6413,11,Yes,Yes,1
3726,Female,2002,BUS,2.8145,9,Yes,No,1
3727,Female,1997,ENV,3.031,110,No,No,1
3728,Female,2004,FCAT,2.70625,36,Yes,No,0
3729,Female,1982,SCI,2.3815,80,No,No,0
3730,Female,2003,BUS,2.881615,95,Yes,No,0
3731,Female,2001,ARTS,2.8578,54,Yes,No,0
3732,Female,2003,ARTS,2.6413,3,Yes,No,1
3733,Female,2005,APSC,3.35575,94,Yes,No,0
3734,Female,1984,SCI,2.598,62,Yes,Yes,1
3735,Female,2002,APSC,2.79285,89,Yes,No,1
3736,Female,2005,ARTS,3.1176,11,Yes,No,0
3737,Female,2000,FCAT,2.8145,17,Yes,Yes,0
3738,Female,2003,HSCI,2.881615,7,Yes,No,0
3739,Female,2006,FCAT,2.87945,31,Yes,No,0
3740,Female,2006,FCAT,2.83615,83,Yes,No,1
3741,Female,2000,FCAT,2.881615,48,Yes,No,1
3742,Female,1996,FCAT,2.881615,103,Yes,Yes,0
3743,Male,2005,FCAT,2.5547,62,Yes,Yes,0
3744,Male,1996,BUS,2.598,76,Yes,No,0
3745,Male,2006,EDUC,2.881615,58,Yes,No,1
3746,Male,2005,APSC,3.13925,86,Yes,No,0
3747,Male,2005,ARTS,2.70625,66,Yes,Yes,0
3748,Male,2003,ENV,2.70625,98,Yes,No,0
3749,Male,2006,ARTS,3.2042,38,Yes,No,1
3750,Male,2005,ARTS,3.00935,49,Yes,No,0
3751,Male,2005,ARTS,2.8145,84,Yes,No,0
3752,Male,2004,ARTS,3.2042,70,Yes,No,0
3753,Male,2006,EDUC,2.8145,117,Yes,No,0
3754,Male,2004,ARTS,2.9011,25,Yes,No,0
3755,Male,1998,BUS,2.881615,22,Yes,No,1
3756,Male,2006,ARTS,2.96605,95,Yes,No,1
3757,Male,1966,SCI,2.8145,62,No,No,0
3758,Male,2006,ARTS,2.96605,65,Yes,No,0
3759,Male,2004,BUS,2.8145,38,Yes,No,0
3760,Male,2004,ENV,3.031,65,No,No,1
3761,Male,1995,APSC,3.2475,102,Yes,No,0
3762,Male,1997,SCI,2.8145,45,Yes,No,1
3763,Male,2003,BUS,2.881615,14,Yes,Yes,0
3764,Male,2004,SCI,2.9011,15,Yes,Yes,0
3765,Male,2005,SCI,2.70625,119,Yes,Yes,0
3766,Male,2002,ARTS,3.05265,89,Yes,Yes,0
3767,Male,2005,ARTS,2.9877,71,Yes,Yes,0
3768,Male,2005,EDUC,2.5114,15,Yes,No,1
3769,Male,2001,EDUC,2.6413,84,Yes,No,0
3770,Male,2006,EDUC,2.83615,38,Yes,Yes,1
3771,Male,2005,ENV,3.031,10,Yes,No,1
3772,Male,2004,BUS,3.031,87,Yes,No,0
3773,Male,2005,SCI,2.74955,35,Yes,Yes,0
3774,Male,1998,BUS,2.881615,17,Yes,Yes,1
3775,Male,2006,SCI,2.53305,22,Yes,Yes,0
3776,Male,1995,BUS,3.2475,76,Yes,No,1
3777,Male,2004,BUS,3.464,48,Yes,No,0
3778,Male,2005,ARTS,2.7712,107,Yes,No,0
3779,Male,2001,BUS,3.464,113,Yes,No,0
3780,Male,1999,HSCI,2.7279,41,Yes,No,0
3781,Male,2006,ARTS,2.92275,102,Yes,No,0
3782,Male,2005,ARTS,3.00935,107,Yes,Yes,0
3783,Male,2006,EDUC,2.70625,43,Yes,No,0
3784,Male,2005,ARTS,2.2949,108,Yes,Yes,0
3785,Male,1988,SCI,2.598,0,No,No,1
3786,Female,2004,BUS,3.2475,6,Yes,Yes,0
3787,Female,2004,APSC,2.8145,47,Yes,No,1
3788,Female,2006,SCI,2.5114,111,Yes,No,1
3789,Female,2005,BUS,2.8145,84,Yes,No,0
3790,Female,2004,SCI,3.031,15,Yes,No,1
3791,Female,2006,ARTS,2.9011,47,Yes,No,0
3792,Female,2004,ENV,2.8145,77,Yes,No,1
3793,Female,2000,FCAT,2.6413,42,Yes,No,1
3794,Female,2005,EDUC,2.7712,50,Yes,No,1
3795,Female,2006,FCAT,2.8145,106,Yes,No,1
3796,Female,2006,FCAT,2.44645,65,Yes,No,0
3797,Female,2006,HSCI,2.7279,30,Yes,No,0
3798,Female,2002,FCAT,2.92275,38,Yes,No,1
3799,Female,2005,FCAT,3.05265,8,Yes,No,0
3800,Male,1992,BUS,2.881615,40,Yes,No,1
3801,Male,2003,EDUC,2.881615,62,Yes,Yes,1
3802,Male,2005,ARTS,3.1176,13,Yes,Yes,0
3803,Male,1985,SCI,3.031,57,No,Yes,0
3804,Male,1994,SCI,2.165,73,No,No,0
3805,Male,2006,APSC,2.92275,111,Yes,No,1
3806,Male,1986,ENV,2.8145,87,No,No,1
3807,Male,2004,ARTS,3.18255,113,Yes,No,0
3808,Male,1969,SCI,3.22585,96,No,No,0
3809,Male,1971,ARTS,2.8145,119,Yes,No,1
3810,Male,1970,SCI,2.598,97,No,No,1
3811,Male,2006,ARTS,2.70625,83,Yes,Yes,0
3812,Male,1980,SCI,2.881615,63,No,No,1
3813,Male,1996,SCI,3.22585,27,Yes,No,0
3814,Male,1987,SCI,3.897,3,No,No,0
